"row ID";"?Admon";"Cod Via";"Departamento";"Gcd Departamento";"Nombre";"Nombre Proyecto";"Responsable";"Sector";"Sigla Proyecto";"Telefono";"Telefono G";"Ubicacion";"2016AbrRecaudo";"2016AbrTrafico";"2016AgoRecaudo";"2016AgoTrafico";"2016DicRecaudo";"2016DicTrafico";"2016EneRecaudo";"2016EneTrafico";"2016FebRecaudo";"2016FebTrafico";"2016JulRecaudo";"2016JulTrafico";"2016JunRecaudo";"2016JunTrafico";"2016MarRecaudo";"2016MarTrafico";"2016MayRecaudo";"2016MayTrafico";"2016NovRecaudo";"2016NovTrafico";"2016OctRecaudo";"2016OctTrafico";"2016SepRecaudo";"2016SepTrafico";"2017AbrRecaudo";"2017AbrTrafico";"2017AgoRecaudo";"2017AgoTrafico";"2017DicRecaudo";"2017DicTrafico";"2017EneRecaudo";"2017EneTrafico";"2017FebRecaudo";"2017FebTrafico";"2017JulRecaudo";"2017JulTrafico";"2017JunRecaudo";"2017JunTrafico";"2017MarRecaudo";"2017MarTrafico";"2017MayRecaudo";"2017MayTrafico";"2017NovRecaudo";"2017NovTrafico";"2017OctRecaudo";"2017OctTrafico";"2017SepRecaudo";"2017SepTrafico";"2018AbrRecaudo";"2018AbrTrafico";"2018AgoRecaudo";"2018AgoTrafico";"2018DicRecaudo";"2018DicTrafico";"2018EneRecaudo";"2018EneTrafico";"2018FebRecaudo";"2018FebTrafico";"2018JulRecaudo";"2018JulTrafico";"2018JunRecaudo";"2018JunTrafico";"2018MarRecaudo";"2018MarTrafico";"2018MayRecaudo";"2018MayTrafico";"2018NovRecaudo";"2018NovTrafico";"2018OctRecaudo";"2018OctTrafico";"2018SepRecaudo";"2018SeptTrafico";"Cat 1";"Cat 2";"Cat 3";"Cat 4";"Cat 5";"Cat 6";"Cat 7";"Cat 8";"Cat 9";"Eje Adic 2";"Eje Adicio";"Latitud";"Longitud"
"Row0";"Concesionaria Víal Uníon del Sur";"2501";"Nariño";52;"EL PLACER";"RUMICHACA - PASTO";"Concesión ANI";"Puente Internacional Rumichaca - San Juan de Pasto";"RP";"3173682092 – 3173310921";"Móvil1: 3174275839, atiende los municipios Ipiales, Contadero e Iles Móvil 2: 3174042366, atiende a los Municipios de Imués, Yacuanquer, Tangua y Pasto";"A un Kilometro del Municipio de Tangua Km. 56+050";1757557000;0;2114986700;0;2138665250;0;1912606260;0;1643486700;0;1595026500;0;1376947400;0;1882526400;0;1846765200;0;1843770600;0;1840207400;0;1775657600;0;1851303000;"0";1998554950;"0";2236577450;"0";2049444200;"0";1716857800;"0";2038911700;"0";1843700300;"0";1771840600;"0";1829400050;"0";1873566900;"0";1885397550;"0";1855225450;"0";1985467250;0;2112929000;0;2145544250;0;2174293050;0;1797840150;0;2166842200;0;2027698900;0;2109521350;0;2034015650;0;1892676900;0;1981968850;0;1946893000;0;9900;10400;22100;28800;33200;0;0;0;0;0;0;"1,087284102";"-77,4086552"
"Row1";"Concesionaria Víal Uníon del Sur";"2501";"Nariño";52;"EL PLACER";"RUMICHACA - PASTO";"Concesión ANI";"Puente Internacional Rumichaca - San Juan de Pasto";"RP";"3173682092 – 3173310921";"Móvil1: 3174275839, atiende los municipios Ipiales, Contadero e Iles Móvil 2: 3174042366, atiende a los Municipios de Imués, Yacuanquer, Tangua y Pasto";"A un Kilometro del Municipio de Tangua Km. 56+050";1757557000;181944;2114986700;218581;2138665250;223790;1912606260;208113;1643486700;170098;1595026500;171091;1376947400;148897;1882526400;196233;1846765200;191710;1843770600;191326;1840207400;190771;1775657600;183318;1851303000;"6043,8";1998554950;"6296,483871";2236577450;"7084,83871";2049444200;"6797,419355";1716857800;"5940";2038911700;"6394,903226";1843700300;"5924,1";1771840600;"5568,612903";1829400050;"5735,387097";1873566900;"6075,033333";1885397550;"5907,451613";1855225450;"5984,766667";1985467250;183944;2112929000;195734;2145544250;198026;2174293050;212383;1797840150;166550;2166842200;202059;2027698900;187283;2109521350;197465;2034015650;188553;1892676900;172724;1981968850;182497;1946893000;179559;9900;10400;22100;28800;33200;0;0;0;0;0;0;"1,087284102";"-77,4086552"
"Row2";"INVIAS";"2502";"Nariño";52;"DAZA";"RUMICHACA - PASTO - CHACHAGUI";"INVIAS";"San Juan de Pasto - Cano";"RPC";"-1";"-1";"Vía Pasto – Mojarras Km 13 Jurisdicción municipio de Pasto Sector Daza";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22200;29100;33600;0;0;0;0;9100;9400;"1,282159377";"-77,26949651"
"Row3";"INVIAS";"2502";"Nariño";52;"CANO";"RUMICHACA - PASTO - CHACHAGUI";"INVIAS";"San Juan de Pasto - Cano";"RPC";"-1";"-1";"Vía Pasto – Mojarras Km 36 Jurisdicción del municipio de Chachagui";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;10700;0;0;0;0;0;0;0;9100;9400;"1,425456082";"-77,28445244"
"Row4";"Concesión Aliadas para El Progreso";"4504";"Huila";41;"ALTAMIRA";"SANTANA-MOCOA-NEIVA";"Concesión ANI";"Pitalito - Garzón";"SMN";"320 995 5541";"311 260 50 25  - #296";"Vía Pitalito – Garzon Km 60+500 Jurisdicción Municipio de Altamira (Llano de la Virgen)";775343900;89415;899136600;104534;1083914600;125534;897229200;111120;727568200;84031;797252500;97479;782643600;92988;849542000;101005;836189800;96922;976688000;111004;986426700;113812;890835600;101744;945317700;"3523,833333";937030100;"3308,645161";1047607000;"3803,677419";1026025200;"3804,451613";831348800;"3174,821429";937902900;"3318,354839";907360800;"3314,066667";922533400;"3190,741935";859769500;"3064,935484";909386800;"3364";913620100;"3270,741935";862162100;"3159,466667";832832200;93962;878398600;94174;1088629800;112008;1052404750;101016;820941300;85340;878718500;97179;842452800;91076;964838000;98276;883287900;93823;951010200;88780;946871200;89538;851838800;88958;8500;9300;19500;24800;27900;0;0;0;0;8400;8700;"2,142914046";"-75,70059274"
"Row5";"INVIAS";"2504";"Cauca";19;"TUNIA";"MALLA VIAL DEL VALLE DEL CAUCA Y CAUCA";"INVIAS";"Popayán - Jamundí";"MVC";"-1";"-1";"Kilometro 31+100 Vía Panamericana Popayan – Cali";1988033000;186438;2430319800;225164;2503449600;246716;2281270900;239447;1967118300;183591;2040237900;214002;1358423100;133276;2305675800;226546;2111622100;201084;2231469450;214318;2209695700;212793;2113931150;199745;2377006000;"7554,4";2493916400;"7356,032258";2715139700;"8281,193548";2488709950;"7992,258065";2047484100;"6510,714286";2544124600;"7619,806452";2341211100;"7119,733333";2188276350;"6464,709677";2209181000;"6584,967742";2065749300;"6035,766667";2333679750;"6705,096774";2306203500;"6826,4";2445795550;214390;2640026200;229114;0;0;2706814200;257357;2186328400;185831;2696347300;241636;2457925500;218417;2611886750;235556;2381986600;208193;0;0;2613248400;228591;2456653400;211439;8600;10300;27800;36300;41800;0;0;0;0;19800;10000;"2,701690113";"-76,53681132"
"Row6";"Concesión Aliadas para El Progreso";"4505";"Huila";41;"LOS CAUCHOS";"SANTANA-MOCOA-NEIVA";"Concesión ANI";"Garzón - Neiva";"SMN";"320 995 5541";"311 260 50 25  - #296";"Vía Garzon – Neiva Km 98+499 Jurisdicción Municipio de Rivera";1225580400;148280;1361228150;164369;1567409064;190735;1383821850;178548;1166403750;142711;1269069650;160506;1263578800;155178;1312718150;163229;1299439900;158264;1393672350;165432;1409495800;169879;1324864300;157680;1356628500;"5295,7";1410243450;"5216,451613";1599764450;"6063,032258";1439550750;"5556,903226";1122225400;"4568,321429";1442567850;"5357,225806";1380126950;"5315,066667";1341164500;"4926,903226";1297133300;"4879,806452";1353968700;"5217,733333";1378981400;"5153,387097";1331761050;"5083,166667";1296809300;143921;1395656350;155363;1633511100;183518;1516525750;175755;1221803700;134753;1392117700;157955;1321953700;150635;1429173000;159997;1323148700;144695;1415271800;155233;1453270650;160183;1328419400;146853;8300;9000;19200;24400;27400;0;0;0;0;8400;8700;"2,785583797";"-75,30193609"
"Row7";"Concesión Autovía Neiva – Girardot";"4506";"Huila";41;"NEIVA";"NEIVA - ESPINAL - GIRARDOT";"Concesión ANI";"Neiva - Natagaima";"NEG";"3103424699 3153340727 – 3174340907";"667 10 30";"Vía Neiva – Castilla Km 3+700 Jurisdicción Municipio de Neiva";1641735000;0;1895569350;325307;2179109650;401437;2001079550;0;1557645900;0;1840742500;368154;657509100;119074;1790635900;0;1779634100;0;1895418400;323812;1944191550;341649;1777273900;294532;1978841000;"5103,166667";2029676150;"4848,419355";2416130550;"6136,096774";2167210500;"5678,677419";1723983200;"4408,035714";2172916650;"5369,612903";2104763800;"5307,666667";1896397500;"4475,645161";1843133900;"4464,774194";2019520300;"5037,6";2105333350;"5076,516129";1872003150;"4560,933333";2114081600;145993;2250838700;155241;2720462000;194599;2430152050;184141;1914913100;129199;2374300200;171047;2306387950;166065;2337416650;164717;2133371950;147565;2330950600;157733;2381275250;163510;2102632000;144039;11700;13900;15600;19900;33300;42700;48600;0;0;0;0;"2,97779795";"-75,30722632"
"Row8";"INVIAS";"2504";"Cauca";19;"VILLARICA";"MALLA VIAL DEL VALLE DEL CAUCA Y CAUCA";"INVIAS";"Popayán - Jamundí";"MVC";"-1";"-1";"Kilometro 91 Vía Panamericana Jurisdicción del Municipio de Villa Rica";2617425900;277106;3233775000;330214;3352821200;364238;2937552600;330247;2640579300;272409;2890892300;318263;2185010300;237760;3028157900;321510;2807074300;295280;3067280700;316328;2994296700;316619;2989799500;300347;3109241900;"10781,03333";3386501400;"10784,03226";3649452950;"12101,22581";3319521400;"11275,12903";2830877800;"9744,107143";3455616600;"10992,93548";3115072800;"10476,86667";2998653600;"9684,709677";2965079800;"9892,935484";2827641150;"9200,566667";3229166200;"10199,58065";3177820300;"10255,7";3363717300;317608;3632112600;341067;0;0;3569589100;362643;2982301500;280022;3716513300;351726;3393585400;322113;3628838700;343165;3318184200;315641;0;0;3658232900;342988;3472156700;320338;8600;10300;27800;36300;41800;0;0;0;0;19000;9600;"3,151233082";"-76,46003183"
"Row9";"Concesión Autovía Neiva – Girardot";"4506";"Huila";41;"EL PATA";"IP - NEIVA GIRARDOT";"Concesión ANI";"Neiva - Natagaima";"IP-NEG";"3103424699 3153340727 – 3174340907";"667 10 30";"Vía Neiva – Castilla Km 54+400 Jurisdicción de Aipe";1356368700;0;1544422750;110620;1776403350;139593;1651865050;0;1229394650;0;1500580100;122051;530533200;41298;1495216700;0;1390284700;0;1479848700;109246;1515203600;115023;1371321200;97886;1675435350;"0";1632366000;"0";2046333200;"0";1796282750;"0";1365968400;"0";1802871300;"0";1719273050;"0";1543461400;"0";1493232950;"0";1653301050;"0";1701693550;"0";1506771400;"0";1660511900;0;1797044050;0;2224884950;0;2037028200;0;1500550400;0;1919087550;0;1874052800;0;1862167170;0;1658556700;0;1865765550;0;1905969200;0;1646320050;0;11700;14100;15800;20200;34400;44200;50100;0;0;0;0;"3,393809788";"-75,20373348"
"Row10";"Concesión Autovía Neiva – Girardot";"4506";"Huila";41;"EL PATA";"IP - NEIVA GIRARDOT";"Concesión ANI";"Neiva - Natagaima";"IP-NEG";"3103424699 3153340727 – 3174340907";"667 10 30";"Vía Neiva – Castilla Km 54+400 Jurisdicción de Aipe";1356368700;0;1544422750;110620;1776403350;139593;1651865050;0;1229394650;0;1500580100;122051;530533200;41298;1495216700;0;1390284700;0;1479848700;109246;1515203600;115023;1371321200;97886;1675435350;"3959,766667";1632366000;"3545,709677";2046333200;"4714,322581";1796282750;"4447,064516";1365968400;"3162,642857";1802871300;"4083,935484";1719273050;"4005";1543461400;"3234,483871";1493232950;"3230,483871";1653301050;"3652,6";1701693550;"3702,193548";1506771400;"3269,466667";1660511900;102212;1797044050;110736;2224884950;145866;2037028200;143371;1500550400;89177;1919087550;126207;1874052800;122572;1862167170;119658;1658556700;101423;1865765550;112811;1905969200;117698;1646320050;99276;11700;14100;15800;20200;34400;44200;50100;0;0;0;0;"3,393809788";"-75,20373348"
"Row11";"INVIAS";"2505";"Valle del Cauca";76;"ESTAMBUL";"MALLA VIAL DEL VALLE DEL CAUCA Y CAUCA";"INVIAS";"Cali - Palmira - Buga";"MVC";"-1";"-1";"Vía Cali – Andalucía Km 5";3157865200;412043;3579658700;468952;3973402900;524790;3152839800;425420;3044381500;395937;3709003500;482301;3403417900;444898;3252544650;425982;3333523200;439171;3502383500;462372;3497736600;462926;3347755200;444007;3565013800;"14948,76667";3873777200;"15643,54839";4147623600;"16874,32258";3682356400;"15189,22581";3322669400;"14917,89286";3967965200;"15790,54839";3717943700;"15555,6";3696703800;"15067,77419";3693053600;"15083,09677";3537194200;"14937,26667";3483861100;"14171,80645";3464762600;"14505,43333";3698563500;452376;4044948900;487530;0;0;3797149000;469229;3499018400;423858;4041849000;488886;3806070700;460400;3893755600;472464;3831154200;467533;0;0;4006129100;489194;3821469900;462452;8700;10400;28100;36400;41900;0;0;0;0;19800;10000;"3,500722199";"-76,44302716"
"Row12";"INVIAS";"2505";"Valle del Cauca";76;"CIAT";"MALLA VIAL DEL VALLE DEL CAUCA Y CAUCA";"INVIAS";"Cali - Palmira - Buga";"MVC";"-1";"-1";"Vía Cali – Andalucía Km 17+300";2181987600;275667;2477328200;307524;2729016900;350669;2226479650;290790;2115899600;263613;2430063100;306187;2265038800;287072;2254341200;284751;2284038900;291319;2375718100;303109;2410318200;305690;2336541000;292953;2458036900;"9843,033333";2745261500;"10311,67742";3053687900;"11662,96774";2594058900;"10253,16129";2378669000;"10019,96429";2747982600;"10369,45161";2578916300;"10223";2577830200;"9962,903226";2658571420;"10310,90323";2579101900;"10282,46667";2596735300;"10047,70968";2557455200;"10010,33333";2713239800;310079;2991994800;329820;0;0;2762069500;323527;2536016300;286893;2924671500;325536;2798393300;311339;2716234400;313297;2805829900;318460;0;0;2955686500;330766;2858552900;314719;8700;10400;28100;36400;41900;0;0;0;0;19800;10000;"3,523539983";"-76,34316373"
"Row13";"INVIAS";"2301";"Valle del Cauca";76;"CENCAR";"MALLA VIAL DEL VALLE DEL CAUCA Y CAUCA";"INVIAS";"Cali - Yumbo";"MVC";"-1";"-1";"Vía Yumbo – Aeropuerto Km 2+950";1641204000;182076;1827360000;196328;1922898400;214907;1690937300;193386;1720211300;187246;1759445000;194543;1724369600;189967;1733638300;192522;1708811800;191077;1698401000;189018;1742333500;190355;1705936950;187201;1729829700;"5994,633333";1915259900;"6160,580645";2011450800;"6586,483871";1727875500;"5980,354839";1716461200;"6208,285714";1859487900;"6155,16129";1861546300;"6370,233333";1836195200;"6166,096774";1844000300;"6095,451613";1756159600;"6004,733333";1759941800;"5704,16129";1757874700;"5829,866667";1846570200;176809;2135398700;193895;0;0;1792267800;177434;1702298900;163238;2056184600;188432;1983673500;183256;1850722700;181611;1967377000;184195;0;0;2146739700;195956;2051436500;187396;8600;10300;27800;36300;41800;0;0;0;0;19800;10000;"3,557383478";"-76,46257073"
"Row14";"INVIAS";"23VL02";"Valle del Cauca";76;"PASO DE LA TORRE";"MALLA VIAL DEL VALLE DEL CAUCA Y CAUCA";"INVIAS";"Paso de La Torre - Siberia (Variante Yumbo)";"MVC";"-1";"-1";"Vía Vijes – Rozo Km 1+500";315438000;24152;366722200;26939;427903100;30527;314369500;25437;313712000;22339;426460800;29884;348573200;26254;338816400;24585;355823300;25983;360679700;25843;397802500;27635;388232600;26701;388622300;"911,3666667";398408600;"884,9032258";494689100;"1078,774194";382332900;"909,6774194";378850600;"875,5";457830300;"946,3548387";399887000;"911,7";389335100;"859,3548387";390505000;"844,7419355";444984100;"926,3";452592600;"892,8064516";405826200;"857,7333333";551514600;30514;481942000;29391;0;0;465461300;28642;462022300;26527;468112600;29668;473722600;27886;499995200;30714;470090200;27657;0;0;494548200;29843;450834500;27646;8600;10300;27800;36300;41800;0;0;0;0;19800;10000;"3,627598229";"-76,45767029"
"Row15";"Concesión Autopistas de los Llanos";"6509";"Meta";50;"IRACA";"IP - MALLA VIAL DEL META";"Concesión ANI";"Ye de Granada - Paso por el Puente sobre el Río Ocoa";"IP-MVM";"(8) 6700868 - #765 018000918624";"(578) 668 49 90-91";"Vía Villavicencio – Granada Km 7+200";1002763350;0;1162074000;0;1244453450;0;1342646550;0;1042264450;0;1056668200;0;1057758950;0;1115257250;0;1043285900;0;1097987650;0;1104296150;0;1089657050;0;1144189450;"0";1251547550;"0";1316415250;"0";1368357950;"0";1106591000;"0";1189345400;"0";1074335350;"0";1168054300;"0";1103495950;"0";1165313050;"0";1169567100;"0";1123515500;"0";1109479700;0;1164322650;0;1324435850;0;1402580750;0;1043677350;0;1187380700;0;1082694800;0;1193923050;0;1090089250;0;1144437600;0;1168892600;0;1115173750;0;9700;19400;13300;23300;34600;46000;50000;0;0;0;0;"3,633042757";"-73,70640011"
"Row16";"Concesión Autopistas de los Llanos";"6509";"Meta";50;"IRACA";"IP - MALLA VIAL DEL META";"Concesión ANI";"Ye de Granada - Paso por el Puente sobre el Río Ocoa";"IP-MVM";"(8) 6700868 - #765 018000918624";"(578) 668 49 90-91";"Vía Villavicencio – Granada Km 7+200";1002763350;94471;1162074000;107695;1244453450;120307;1342646550;133083;1042264450;95187;1056668200;102774;1057758950;101346;1115257250;107072;1043285900;99765;1097987650;105113;1104296150;106630;1089657050;100733;1144189450;"3499,7";1251547550;"3585,032258";1316415250;"3942,903226";1368357950;"4208,451613";1106591000;"3420";1189345400;"3384,225806";1074335350;"3273,466667";1168054300;"3356,870968";1103495950;"3229,612903";1165313050;"3535,666667";1169567100;"3447,354839";1123515500;"3297,633333";1109479700;97267;1164322650;99967;1324435850;119374;1402580750;128739;1043677350;89700;1187380700;102794;1082694800;95827;1193923050;106323;1090089250;95708;1144437600;100835;1168892600;102903;1115173750;95431;9700;19400;13300;23300;34600;46000;50000;0;0;0;0;"3,633042757";"-73,70640011"
"Row17";"INVIAS";"2505B";"Valle del Cauca";76;"ROZO";"MALLA VIAL DEL VALLE DEL CAUCA Y CAUCA";"INVIAS";"Palmaseca - El Cerrito";"MVC";"-1";"-1";"Vía Palmaseca - Cerrito Km 17";849852300;98059;981119000;114292;1076772400;128032;974653400;118214;831984700;95641;1066087600;121019;930049300;107063;942696600;109865;920097200;108318;935507700;110209;951523600;111438;904634700;104970;1018701800;"3781,666667";1060977900;"3824,451613";1181409800;"4327,193548";1050381500;"3952,258065";886527400;"3493,178571";1085042000;"3935,83871";1017956400;"3803,066667";999404100;"3565,903226";996169500;"3608,322581";1034617700;"3849,9";1021876900;"3691,193548";973641100;"3579,833333";1034939500;110936;1108952900;118181;0;0;1125549400;126205;943389600;100832;1126084100;121203;1043173100;112361;1083721700;116331;1010033600;109066;0;0;1098654200;117288;1032416300;109342;8600;10300;27800;36300;41800;0;0;0;0;19800;10000;"3,643852209";"-76,38115644"
"Row18";"INVIAS";"2505";"Valle del Cauca";76;"CERRITO";"MALLA VIAL DEL VALLE DEL CAUCA Y CAUCA";"INVIAS";"Cali - Palmira - Buga";"MVC";"-1";"-1";"Vía Cali - Andalucia Km 43+200";4079244350;378349;4828081900;450908;5086835700;516584;4773608400;478917;4091217200;371470;4406528700;450448;4077622300;401170;4701930400;441557;4199866600;412094;4423385300;432429;4543596500;437743;4323314500;406256;4872715600;"15229,73333";5246041400;"14964,19355";5565322900;"17401,70968";4967386200;"15957,06452";4348695800;"13686,32143";5196336800;"15297,83871";4654536500;"14443,26667";4658388500;"13625,64516";4340840800;"13285,32258";4733992200;"14713,16667";4940158400;"14595,25806";4815558600;"14092,1";5014875300;429964;5515725500;474464;0;0;5435573600;513915;4577786300;393678;5476909700;486448;5135969600;448723;5360112100;477566;4844092300;425268;0;0;5414942800;469474;5180729300;436729;8600;10300;27800;36300;41800;0;0;0;0;0;0;"3,713096157";"-76,31916131"
"Row19";"INVIAS";"2301";"Valle del Cauca";76;"MEDIACANOA";"MALLA VIAL DEL VALLE DEL CAUCA Y CAUCA";"INVIAS";"Yumbo - Mediacanoa";"MVC";"-1";"-1";"Vía Cali – Mediacanoa Km 36+600";3093007700;202887;3600457600;238032;3378960400;232527;3327483100;247748;2997275200;200820;2835463500;211955;2847849100;198428;3275832100;236395;3255562700;218899;3377923000;222578;3436143200;227279;3237212700;211373;3330294300;"7136,666667";3382978100;"7225,193548";3402845100;"7211,677419";3415977300;"7612,548387";3142910400;"6868,178571";3596779500;"7470,354839";3412703000;"7069,033333";3350933800;"6713,322581";2944960100;"6304,258065";3423605700;"7089,333333";3356092500;"6959,096774";3229057700;"6710";3399880600;201573;3704075700;228275;0;0;3484480200;229284;3224558200;190692;3547452100;227783;3353897900;208400;3444116600;222354;3358997900;201855;0;0;3579189900;216892;3407258100;203337;8600;10300;27800;36300;41800;0;0;0;0;19800;10000;"3,759985933";"-76,4113863"
"Row20";"CONSORCIO NQS";"4001";"Valle del Cauca";76;"LOBOGUERRERO";"IP - VÍA AL PUERTO";"INVIAS";"Cruce Ruta 40 (Loboguerrero) - Buga";"IP-VP";"3228171095";"3228171095";"VIA BUENAVENTURA - BUGA KM 63+700 Tramo que cubre: Desde el PR 63+310 en Loboguerrero y finaliza en el PR 118+418 en Buga";2644123500;0;3324429600;0;2736024950;162914;2698493400;0;2352882400;0;2327491900;0;2158119100;0;2677271500;0;2754427500;0;2735222250;159694;2810065700;114614;2901793700;0;2924137000;"5281,766667";2844645600;"5354,451613";2611808100;"5187,677419";1974372350;"4500,774194";2685649750;"5269,321429";3075210300;"5565,129032";3186561700;"5729,666667";2491606350;"4562,677419";1584107150;"2966,483871";2713771050;"5113,6";2673429700;"5157,032258";2807570100;"5293,233333";2801430950;152073;3375821300;190031;2907643500;176831;2841244000;168777;2592955100;141513;3077413200;176492;2928940900;165199;2740314600;160978;3039575250;160946;3038272200;166294;3096700300;178367;3020136500;173616;8000;9000;21500;28200;32100;0;0;0;0;20800;9800;"3,762970321";"-76,6655706"
"Row21";"Concesión Autopistas de Los Llanos";"6509";"Meta";50;"OCOA";"IP - MALLA VIAL DEL META";"Concesión ANI";"Ye de Granada - Paso por el Puente sobre el Río Ocoa";"IP-MVM";"(8) 6700868 – 3138860370 - 018000918624 - #76";"(578) 668 49 90-91";"Vía Villavicencio – Granada Km 54+450";2591092800;0;2727102100;0;3112532400;0;3347278900;0;2683015050;0;2606323000;0;2671632250;0;2881383900;0;2696249450;0;2786812750;0;2802626650;0;2557918550;0;2916701350;"0";2976982100;"0";3257351000;"0";3332072650;"0";2720063500;"0";2832452400;"0";2616521400;"0";2994432300;"0";2826455650;"0";2913321250;"0";2934272150;"0";2759051750;"0";2762345050;0;2870923850;0;3570245400;0;3319209450;0;2419350100;0;3033999550;0;2829360200;0;2937588800;0;2823569500;0;3190446000;0;3221020600;0;2977876700;0;9700;19400;13300;23300;34600;46000;50000;0;0;0;0;"4,026246301";"-73,775205"
"Row22";"Concesión Autopistas de Los Llanos";"6509";"Meta";50;"OCOA";"IP - MALLA VIAL DEL META";"Concesión ANI";"Ye de Granada - Paso por el Puente sobre el Río Ocoa";"IP-MVM";"(8) 6700868 – 3138860370 - 018000918624 - #76";"(578) 668 49 90-91";"Vía Villavicencio – Granada Km 54+450";2591092800;256722;2727102100;276056;3112532400;316550;3347278900;343303;2683015050;260550;2606323000;272888;2671632250;267507;2881383900;287434;2696249450;273333;2786812750;280205;2802626650;289876;2557918550;259747;2916701350;"9194,4";2976982100;"9067,193548";3257351000;"10138,80645";3332072650;"10384,09677";2720063500;"8840,642857";2832452400;"8672,032258";2616521400;"8315,633333";2994432300;"8882,935484";2826455650;"8550,903226";2913321250;"9135,4";2934272150;"9196,741935";2759051750;"8420,933333";2762345050;257296;2870923850;269267;3570245400;330469;3319209450;312655;2419350100;226355;3033999550;279347;2829360200;267758;2937588800;279828;2823569500;262948;3190446000;287157;3221020600;297714;2977876700;266521;9700;19400;13300;23300;34600;46000;50000;0;0;0;0;"4,026246301";"-73,775205"
"Row23";"Concesión Autopistas de los Llanos";"4007";"Meta";50;"LA LIBERTAD";"IP - MALLA VIAL DEL META";"Concesión ANI";"Villavicencio - Paso por el Puente sobre el Río La Balsa -Puerto Lopez";"IP-MVM";"(8) 6700868 – 3115615494";"3223472204 - #765";"Vía Villavicencio – Puerto López Km 18+900";1789947650;0;1712022350;0;1770268750;0;2243866100;0;2020627500;0;1569477750;0;1667727100;0;1959572900;0;1647434150;0;1597675350;0;1685787300;0;1631480500;0;1677351300;"0";1833599200;"0";2010341700;"0";1927238400;"0";1612812050;"0";1680625650;"0";1625383500;"0";1785426600;"0";1661235700;"0";1797580300;"0";1707903250;"0";1640587400;"0";1847076600;0;1876851850;0;1969428900;0;1976745050;0;1715986300;0;1828051450;0;1768127100;0;1926110900;0;1870113700;0;1869528500;0;1846053600;0;1717876000;0;12700;25300;18300;30500;45400;59800;68500;0;0;0;0;"4,056859962";"-73,46398294"
"Row24";"Concesión Autopistas de los Llanos";"4007";"Meta";50;"LA LIBERTAD";"IP - MALLA VIAL DEL META";"Concesión ANI";"Villavicencio - Paso por el Puente sobre el Río La Balsa -Puerto Lopez";"IP-MVM";"(8) 6700868 – 3115615494";"3223472204 - #765";"Vía Villavicencio – Puerto López Km 18+900";1789947650;91502;1712022350;95629;1770268750;104334;2243866100;122073;2020627500;96967;1569477750;94790;1667727100;91569;1959572900;101485;1647434150;92884;1597675350;91693;1685787300;96307;1631480500;91219;1677351300;"3076,133333";1833599200;"3140,290323";2010341700;"3525,354839";1927238400;"3563";1612812050;"2948,678571";1680625650;"2962,354839";1625383500;"3016,6";1785426600;"2996,129032";1661235700;"2894,322581";1797580300;"3166,533333";1707903250;"3006,903226";1640587400;"2883,766667";1847076600;94072;1876851850;97142;1969428900;110471;1976745050;110693;1715986300;87220;1828051450;97044;1768127100;95810;1926110900;101601;1870113700;97645;1869528500;99204;1846053600;99182;1717876000;91356;12700;25300;18300;30500;45400;59800;68500;0;0;0;0;"4,056859962";"-73,46398294"
"Row25";"Concesión Autopistas de los Llanos";"4007";"Meta";50;"LA LIBERTAD";"MALLA VIAL DEL META";"Concesión ANI";"Villavicencio - Paso por el Puente sobre el Río La Balsa -Puerto Lopez";"MVM";"(8) 6700868 – 3115615494";"3223472204 - #765";"Vía Villavicencio – Puerto López Km 18+900";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12700;25300;18300;30500;45400;59800;68500;0;0;0;0;"4,056859962";"-73,46398294"
